draft_num,draft_year,report,word_count,A,G,GP,PIM,Pts,draft_team,junior_team,name,pos,round_num,clas
120,2013,"An undersized centreman who plays fast and has continually performed well in big games. Excellent face off man, passer and shooter. Quick release, anticipation in the attack and vision. He is an unselfish two-way pivot who sees the ice extraordinarily well and sets things up so smoothly and abundantly. Has a lightning release, good defensive zone coverage and committment, and despite his size, looks like an excellent up and comer.   Good penalty killer. His father Tom is a former NHLer.",80,0,0,0,0,0,Boston,Valley Jr. Warriors [EJHL],Ryan_Fitzgerald,L,4,False
129,2013,U. S. Team goaltender with good size and over all athleticism and lateral mobilty in the crease. Needs plenty of time and work on his game before being considered a major league contender. Has nice tangibles and willingness to work hard. Tracks pucks well. Needs time.,46,0,0,11,0,0,Buffalo,Waterloo Black Hawks [USHL],Cal_Petersen,G,5,False
119,2013,"Goods hitter with decent feet and physicality, but will need to improve in all phases, including his on-ice feel for the tempo, and his passes.",25,0,0,0,0,0,Pittsburgh,Salisbury (Conn. H.S.),Ryan_Segalla,D,4,False
117,2013,Ice-water Swedish goaler with size and confidence. long-term developmental goalie prospect with upside.,13,0,0,0,0,0,San Jose,Frolunda Jrs. (Sweden),Fredrik_Bergvik,G,4,False
125,2013,"Second year eligible winger with good feet, burst, agility who has caught up with to his growth spurt and has shed the awkwardness that was present earlier. He was selected to the roster for the World Junior Under-18 Tournament in April, and it provided him with platforn to show his improvements as a possible NHLer player due to his all around versatibilty. big body that finishes checks, and plays a robust all-in style combined with some offensive upside. He may not project as a high end guy, and needs to get stronger, but he may eventually be able to slide up & down through the bottom nine.",107,4,4,34,20,8,Nashville,Karpat Jrs. (Finland),Saku_Maenalanen,R,5,False
127,2013,Rangy defender who has shown glimpses of offensiev attack skills and improved play in his own end. A long term project who will need to fill out and continue to get better all-around to play a jump to the pros.,40,1,1,24,0,2,Winnipeg,Omaha Lancers [USHL],Tucker_Poolman,D,5,False
118,2013,"Strong skating high character power wing who could be a dominating player down the road. He has a really quick stick and and an excellent snap shot. High Hockey IQ, he is already a great wall player at 6 foot 3, 190. His all-around skill level is well above average and he shoots the puck, passes the puck, and chases the puck like a future NHLer. Displays excellent ability when in tight on goalmouth flurries. Needs a bit more development time, but is a fine long term prospect. He was selected to the roster for the World Junior Under-18 Tournament in April. Committed to the University of Minnesota.",108,2,1,22,8,3,Los Angeles,U.S. National Development Team [USHL],Hudson_Fasching,R,4,False
115,2013,"Puck-moving defenseman who is positionally strong on his skates and an excellent puck-handler. Undersized and in need of more muscle, he is a gambler type, who is a high risk-high reward player. Great moving laterally. Has a tendency to force the play with individual efforts over the safe play. If he grows, he will fly up the draft boards.",59,0,0,0,0,0,Vancouver,Belleville Bulls [OHL],Jordan_Subban,D,4,False
116,2013,"Smaller speedy Czech centreman who is an excellent passer and offensive generator. Small, but determined. Strong on the puck and physically strong for his size, enabling him to play as if he were a bigger man. Aggressive - gave Team Canada in the world juniors a taste of his stick on numerous occasions. Tough disadvantaged kid who had to grow up through challenged life situtations and is still polishing his social skills. The right organization might polish this youngster inot a diamond.",82,0,0,0,0,0,Montreal,Gatineau Olympiques [QMJHL],Martin_Reway,L,4,False
121,2013,"Centre with good puckhandling skills who likes to be the puck carrier, and offensive generator. Has always been a prolific scorer at the early competition levels.  Good character and competitor who is always called upon to be on the ice to bring his team back from deficits, with his speed, lateral agility, and puck skills. Plays big. As many young players, his defensive game needs more commitment, from both on-ice play, to his game analysis and reaction. Committed to the University of Michigan.",83,12,18,153,30,30,Chicago,U.S. National Development Team [USHL],Tyler_Motte,C,4,True
58,2012,Big third year eligible who has developed his skating and quickness and scored 40 goals with Vancouver (WHL).,18,49,41,329,141,90,Phoenix,Vancouver Giants [WHL],Jordan_Martinook,L,2,True
54,2012,"At this point, he projects as a possible bottom six roster player for an NHL club based on his smarts, grit, willingness to play in the dirty battle areas, and skills. He surpassed his goal totals at the halfway point of the season, and time will tell if he can continue his upward spiral. Battles hard for pucks against any sized opponents. Excellent defensive player whose improving skill set could see him develop higher than a bottom two-line projection if he builds scoring prowess equal to his elite level skills.",90,0,0,0,0,0,Dallas,Prince Albert Raiders [WHL],Mike_Winther,C,2,False
53,2012,"Emerging power winger with soft hands and a very good shot. He uses his strength and speed to do strong work on the wall and other battle areas. A well-balanced skater with good jump. Displays patience with the puck. Has soft hands and a heavy shot. Drives the net, stands in front and is good on tip-ins. A rising prospect.",60,0,0,0,0,0,Tampa Bay,Exeter Academy [NH H.S.],Brian_Hart,R,2,False
52,2012,"Latvian import took a prep-school to World Junior Tourney jump where he displayed excellent face-off ability, strong wall drive, and strong offensive-zone savviness. Really good passer. Has a good shot, and knows how to get open for the puck.",39,4,6,28,15,10,Pittsburgh,Shattuck St. Mary's [Minn. H.S],Teddy_Blueger,C,2,False
50,2012,"Kelowna's Captain has high hockey IQ, and a great three-zone game. Relentless in puck pursuit, he is more of a wing who can project up and down the lines due to his high-energy play, slick passes, and big-time shot. Presently a first line player in Kelowna as a center. He has a big time shot, good speed, an aggressive game, and plenty of character.",64,40,37,265,93,77,Nashville,Kelowna Rockets [WHL],Colton_Sissons,C,2,True
51,2012,"Tough battler who plays strong on his skates and has some offensive ability. Not tall but wide. Fearless defenseman who plays an intense style that brings bad news to attackers who attempt to occupy the crease or venture into the corners. Good open ice body-checker. Plays strong on his skates, and keeps his position. Expertly makes the outlet and is also willing to move up in the rush. Another defensive prospect from the Dub, except he is a defender who can run the power play, throw big aggressive checks, and is always willing to drop'em.",95,0,0,0,0,0,Montreal,Saskatoon Blades [WHL],Dalton_Thrower,D,2,False
122,2013,"Second year eligible wing hwo is slight, but has taken a big jump in terms of development, and over-all play. Attended Philadelphia Flyers prospects camp and scored a hat trick in a scrimmage. Lots to like in this QMJHL player who has been a strong player on the Armada his entire junior career.",53,0,0,0,0,0,Florida,Blainville-Boisbriand Armada [QMJHL],Christopher_Clapperton,L,5,False
56,2012,"Larger wing who causes problems for the opposition at both ends. A very good forechecker. Shows decent passing and shooting abilities, enough to think that he can ascend the ladder to the pros. Has a strong wrist shot and is a good skater who has some grit to his game. Is at his best when going North-South and playing physical. He has committed to Boston University.",66,0,0,0,0,0,St. Louis,St. John's Prep [Mass. H.S.],Sam_Kurker,R,2,False
47,2012,"Physical forward whose two brothers, Tye and Jamie have already been drafted. Missed almost seven weeks with a broken wrist. Not the biggest guy, but plays big. A very good skater with quickness, gears, and lateral agility that make him a noticed forechecker and player that puts pressure on the defense. Has a good shot.",55,40,36,240,58,76,Carolina,Guelph Storm [OHL],Brock_McGinn,L,2,True
57,2012,3rd year eligible forward who developed scoring abilities after originally thought of as strictly a physical force.,17,0,0,0,0,0,Vancouver,Rimouski Oceanic [QMJHL],Alexandre_Mallet,C,2,False
49,2012,"Czech winger is just a bit over six feet but plays in juniors like an elite power forward and scorer. He moves well and is a hard worker, always willing to muck down low and play hard in the battle areas. Has a bit of a choppy stride but it doesn't impede his strong propensity to engage and bother the enemy. Displays good vision, great functional strength, a super quick trigger and deadly hard wrist shot. Passes well on both fore & backhand. Learning to play better defensively, he has good set-up and attack skills on the other end. He is physical and plays hard in every game. May lack the skating ability and defensive commitment to be given an opportunity to play in the top six, despite having one of the deadliest cannons in this draft. In preseason, he suffered a concussion that shortened his season considerably, and his ultimate draft rank will depend upon where teams see his long term hockey health, along with his commitment.",168,19,12,100,18,31,Detroit,Halifax Mooseheads [QMJHL],Martin_Frk,R,2,True
55,2012,"On a London Knight team that boasts seven legitimate centers, and needs to shift three of them to the wing, he plays center and plays against many of the top OHL lines.",32,102,50,365,66,152,San Jose,London Knights [OHL],Chris_Tierney,C,2,True
45,2012,"Giant goalie who is getting lots of buzz concerning his long term projectability, due to his quickness, eye for the puck, and athletic make-up.",24,0,0,25,0,0,Philadelphia,Corpus Christi IceRays [NAHL],Anthony_Stolarz,G,2,False
48,2012,"A raw-boned rearguard who will need to get stronger, but exhibits natural ability and great North-South-East-West feet that aid in his defensive game. He thinks defense first and closes down on attackers and displays an aggressive nature in all three zones. His offensive side is developing. He can skate it out and can make the outlet pass under pressure. Needs work on PP skills but is an intriguing prospect.",69,0,0,0,0,0,Chicago,Rouyn-Noranda Huskies [QMJHL],Dillon_Fournier,D,2,False
44,2012,Some say being paired with Justin Schultz at Wisconsin made him appear better than he is. The truth is he has a strong stand-alone game and is an effective player all over the ice. Good developing defender with high hockey IQ in all phases and will be able to develop into a defender who can handle NHL attackers.,58,47,14,274,153,61,Buffalo,U. of Wisconsin [WCHA],Jake_McCabe,D,2,True
41,2012,"Feisty 3rd year eligible center-wing who scored 29 goals with the powerhouse Whalers. Wasn't drafted last year, but attended Leafs prospects camp last August and has gotten bigger and better since looking like a scorer at camp. Plays every shift like it's his last, with aggression and abandon.",48,0,0,0,0,0,Colorado,Plymouth Whalers [OHL],Mitchell_Heard,C,2,False
40,2012,Huge defensive rearguard who puts in an honest effort each game. Needs work on his skating as he has heavy feet. Gets plenty of minutes on both specialty teams. Heavy accurate point shot. Nice long term project.,37,0,0,0,0,0,Tampa Bay,Brampton Battalion [OHL],Dylan_Blujus,D,2,False
42,2012,Solid rearguard who has a willingness to jump up in the play. Can play at a very fast pace and shows an excellent skill set including soft hands and tremendous 4-way skating ability. Smart passer who is steady and effective. A heady open-ice hitter who leaves a mark along the wall too.,52,0,2,2,2,2,Calgary,U.S. National Development Team [USHL],Patrick_Sieloff,D,2,False
43,2012,"Another Swedish defensive prospect who has good long term potential, but is far from the polished product. He displays excellent all-direction feet and makes poise puck decisions, has good vision and very good passing ability. His skating must continue to improve, but he is already smart positionally, and closes down well. Takes the body when needed and, although not a real up-ice guy, he is cool on the point, strong at passing, and good getting to loose pucks.",78,0,0,0,0,0,Dallas,MODO Hockey Ornskoldsvik [SEL],Ludwig_Bystrom,D,2,False
39,2012,The son of Rich Sutter is a defense-first physical forward and an above-average face-off man. Great hockey IQ but low pro ceiling as a possible third liner. His offensive game is improving and his heart will never be questioned. Moving up the lists.,43,0,0,0,0,0,Winnipeg,Saskatoon Blades [WHL],Lukas_Sutter,C,2,False
35,2012,"Solid decision maker who shows good defensive abilities. Positions himself well in his zone and is showing improved offensive capabilities. He is generating more chances with his puck work and is showing he can provide complimentary scoring. One of the younger draftees,  he is a minute eater on the backline, often logging 18-20 minutes per game in all situations. Although not overly tall, he handles the defensive side well due to improved dedication to conditioning. His on-ice decisions have help rocketed his point totals, as he now jumps in, stays back, contains, and times his hits so that there is little risk taking.",103,0,0,0,0,0,Toronto,Guelph Storm [OHL],Matt_Finn,D,2,False
37,2012,"Scoring wing with change of pace speed, deceptive shooting skills, and the willingness to play in the dirty areas. Very responsible in his own end and is strong on the puck when carrying. A difficult player to contain when he is on his way to the net, because his determination drives him. Hard worker who has excellent vision, quick feet and lateral agility, as well as a fearless demeanor as he finishes his checks. Always moving and looking for rebounds and deflections. Has little problem in traffic, and causes headaches to defend against, as he owns the wall and front, and makes no friends along the way. Despite looking young in the Swedish pro league, he is a hugely aggressive forward with tremendous upside.",124,26,17,127,34,43,Nashville,Djurgardens IF Stockholm [SEL],Pontus_Aberg,L,2,True
46,2012,Two-way player with terrific feet. Deft puck-handler who can beat defenders from the outside. Good offensive generator who needs to show consistency both in the offensive & defensive phases. Needs to be more involved when the puck isn't in his possession. Does show willingness to drop the gloves.,48,0,0,0,0,0,Minnesota,Baie-Comeau Drakkar [QMJHL],Raphael_Bussieres,L,2,False
36,2012,"Not the fastest skater but is an essential part of his team's success. He is very strong and is asked to engage in the corner battles and wall work. Plays gritty every night and has the ability to score in close or from the areas near the front.  More quick than fast. A good finisher, he places the puck well with his shots. He is possibly worthy of a first round selection, if the team choosing him sees continued success, commitment, and upside in his offensive abilities. If not, you get a player who is a natural scorer, but lacks big parts to his game, thus limiting his ice-time if not corrected.",112,0,0,3,0,0,Anaheim,U.S. National Development Team [USHL],Nicolas_Kerdiles,L,2,False
38,2012,"Agile wing with excellent skills, speed, and good feet.  He was a noticeable player in the NHL Research and Development Camp. Strong for his size and will carry defenders because he doesn't stop driving. Good in corners and along the wall. He is an improving defensive zone guy too.",49,27,14,150,58,41,Carolina,U. of Michigan [CCHA],Phil_Di_Giuseppe,L,2,True
31,2012,"Cool, quick-legged, butterfly goalie who displays strong positioning, good balance, and has size to the top of the net. The top goalie available from Sweden. Lets the play come to him, anticipates well, and is pretty agile, so he recovers well. Very sharp and in control during games and forces shooters to commit by being more patient than they are. Gives few rebounds and has great feet to reposition himself quickly. Teams are not only familiar with him because his performance at last summer's Ivan Hlinkla tourney, but also because he was a member of the Shattuck St. Mary's program before returning to Sweden to hone his skills there.",109,0,0,4,0,0,Columbus,Brynas IF Gavle [SEL],Oscar_Dansk,G,2,False
32,2012,"Tough, good skating wing who is always ready to drop them, but hasn't had progress in his offensive game. Has a decent skill set and projects as a power winger, once he adds a bit of speed and can concentrate on not doing too much.",45,0,0,0,0,0,Edmonton,Edmonton Oil Kings [WHL],Mitch_Moroz,L,2,False
34,2012,"Two-way Finn defender who takes the body on the wall and slot. He passes the puck really well, and is an effective distributor no matter where he is on the ice. Good PP puck distributor who has really good  one-timer. Doesn't possess star level ability, but has great upside. Still might cave under pressure, but it takes a lot to rattle him to the point of a major mistake. By far not a complete finished product, but plenty to like about his upside. Must work to get his feet moving quicker, and make better decisions in his defensive zone. Carries the biscuit as well as anyone.",106,0,0,0,0,0,NY Islanders,Karpat [SM-liiga],Ville_Pokka,D,2,False
27,2012,"Son like father…and then some. Daddy Ulf patrolled the NHL defense with snarl, making no friends. Young Henrik, a center-forward, has the size and a frame to add on to. His Journey had him follow his father to MoDo and the bigger ice of Sweden SEL, where he struggled adjusting to the different style. He was already man-sized but not able to play faster on the surface. A drop down to the U-20 level didn't help. I believe he lost confidence. The move to Sweden meant he gave up his NCAA eligibility. In December he recognized he needed to get back to North America and joined the Edmonton Oil Kings of the WHL. He plays a responsible 3 zone game, is strong on the puck, and is the bane of any wall; corner or crease. Despite the inefficiency he showed as a speed player on bigger ice, he nonetheless is strong on the puck, and has the ability to dash out of the corner with a powerful stride, but probably is unsuited at the center position. He projects as a future power forward with a heavy shot that he releases rapidly. Has very good stick skills and North-South speed. He needs work on lateral agility so his feet can take him to more areas where he can do damage. I believe the quickness will come with time. Did I mention that sonny boy also agitates his opponents to a high level of aggravation?",243,0,0,3,2,0,Phoenix,Edmonton Oil Kings [WHL],Henrik_Samuelsson,C,1,False
33,2012,"Shifty game-breaking winger with a superior high-end gear that enables him to drive the net with power, but does so in spurts and may not be the effortless skater he was thought to be. He has a quick release, soft hands, quick feet, excellent passing skills, and a fearless demeanor. He consistently gives defensemen trouble with his speed moves and determination. His development is a matter of getting stronger and more prepared for the pro game.",76,0,0,0,0,0,Montreal,Frolunda HC [SEL],Sebastian_Collberg,R,2,False
30,2012,"Third year-eligible Pearson developed into an every night competitor with size, good feet, and good offensive abilities off the rush. The puck seems to find him. He is a guy who may be considered average across the board in terms of size, feet, shot, but plays with a determined demeanor. Has good anticipation and a lightning quick release.",58,83,87,388,105,170,Los Angeles,Barrie Colts [OHL],Tanner_Pearson,L,1,True
28,2012,"Fastest rearguard in the entire U.S. developmental program. When moving up ice, he creates scoring chances as a terrific transition player. Creative with the puck when he leads in. Very tricky on the offensive. Reads and reacts well, and has a strong defensive game. Effortless skating backward. Shows grit and willingness to punish the opposition. He has committed to the University of Minnesota.",63,72,17,247,129,89,NY Rangers,U.S. National Development Team [USHL],Brady_Skjei,D,1,True
23,2012,"Quebec native who is making noise as a 17-year old in the USHL. Strong offensive game, and solid defensively. Good on-ice vision and high-end carrying ability. Very quick footed and has more than one gear. Plays the power-play point with maturity, and with added strength his shot will gain mustard. The knock against him is that he can become a liability defensively when the games get feisty. Just isn't tough and determined in close games and seems to cave when pressure is applied. He is still sound in many instances and has time to further build a tougher game defensively. He committed to Boston College.",105,46,25,240,143,71,Florida,Dubuque Fighting Saints [USHL],Mike_Matheson,D,1,True
22,2012,"The concussion he suffered early in the World Junior Tournament has certainly placed a cloud around his slotting. After acting as the leader of the Finn Junior team in the August Ivan Hlnka Tourney, he made his way across the pond to the OHL's London Knights. He is an all-around defenseman that brings toughness and physicality in the defensive zone but rarely misses a chance in transition to rush up ice. One of the younger players in the draft, he is a powerful skater who makes the right decisions wherever he is and no matter how pressured he might be. His biggest strength is the consistency of his play, game in and game out. Displays good speed, vision, and stamina and plays hard no matter how much time is on the clock. He passes the puck with excellent accuracy, and has a heavy point shot. He battles and engages the opposition whenever he can, and is well versed at keeping the puck in the attack zone.  Heavy Point shot.  Although he is average in his first two steps, and less offensive-minded than many of the other D-men in this draft. He may get overlooked early, but he looks to be a fine long term prospect with significant upside, and showed as much in the Under-18 World Tourney in May.",219,82,25,362,98,107,Pittsburgh,London Knights [OHL],Olli_Maatta,D,1,True
25,2012,"Great size/skill ratio, and great feet. Leads the rush into the attack zone and shows great confidence on offense. Still an unbridled pony in his own zone and needs to play under control. His lateral mobility, good feel, and hard shot make him a good power-play QB. His point shot rockets on net with little wind-up, and he displays a confident presence when he has the puck. He is a deft passer, carrier, and offensive generator. He has a quick stick, and sees the developing play like an elite pro, and is quick diagnosing and reading in all zones. He will need to add girth, strength and a bit more snarl, but he has the looks of an excellent prospect.",120,5,0,42,12,5,St. Louis,Green Bay Gamblers [USHL],Jordan_Schmaltz,D,1,False
29,2012,"Son of the former NHLer, he plays a hard-nose style that is similar. His physical play has been known to cause momentum swings in games. Sees the ice well, and reads situations well. He is more of a set-up guy than a scorer, and continued progress in that area may improve his draft standing. He has committed to North Dakota.",60,4,3,64,27,7,New Jersey,U.S. National Development Team [USHL],Stefan_Matteau,C,1,False
20,2012,"Reliable two-way forward who diagnoses well. Team leader and hard worker who shows some grit. He is good with the puck on the fly and plays solid defense coming back. He really hasn't shown much goal production this season, but that doesn't negate the upside that is there. Excellent forechecker who might improve as he gains strength. At the CHL Prospects Skills Competition he tied for the most accurate shot, but lost the tiebreaker.",74,48,31,272,146,79,Philadelphia,Oshawa Generals [OHL],Scott_Laughton,C,1,True
18,2012,"Undersized offensive wing who has outstanding jump and lateral agility that lets him dangle and lead to scoring chances. Needs to gain both weight room strength and more thickness. Besides his devastating shot, he has a well-balanced stride and a variety of gears. In international competition, he continues to strengthen the views that he is a highly elite scorer whose skills, toughness, and scoring prowess may outweigh his size. Later viewings have shown he has made a become firmly more committed to his work in the defensive zone. There is no denying the skill that comes in this smaller package.",100,150,76,360,64,226,Chicago,Jokerit Helsinki [SM-liiga],Teuvo_Teravainen,L,1,True
17,2012,"Arguably the best prospect in the Czech Extraleague, showing excellent offensive instincts and playmaking abilities. He makes up for lack of breakaway speed by being a balanced skater who plays strong on the puck and goes fearlessly into all attack areas getting him separation. Reads situations well and his decision-making skills are well above-average. Solid forecheck who usually finishes. He dangles really well, has great hands, and a great back-hand which he used to tie the USA in World Juniors in the middle period. He displays soft mitts and passes the puck really well in the offensive zone. Needs work defensively but is committed to improvement all around.",108,128,116,405,119,244,San Jose,Slavia Praha HC [Czech],Tomas_Hertl,C,1,True
26,2012,"You don't need to look far to know he is a heavy shooting big bodied forward who has a good work ethic. He has decent hands and a strong hard shot. Creates scoring chances and wins puck battles, and willing to knock the opposition right off the puck. His skating is an area that he needs to improve as he needs a couple steps to get into stride, and needs more mobility. Granted he can close on opponents but needs to get a head of steam up. Is strong on the puck and protects it well. Displays good vision and creativity, but his defensive game is a work in progress. Will bring physicality at center, no matter how well he develops as a center. His selection slotting is completely dependent upon whether he projects as a second line NHL center by NHL scouting staffs, or 3rd or 4th line.",149,9,6,117,45,15,Vancouver,Belleville Bulls [OHL],Brendan_Gaunce,C,1,True
19,2012,"Youngest player on the Russian's World Junior team, and arguably their best. Big, long-limbed athletic goalie who is at his best when there is lots of bodies near him. Covers much of the net and challenges the shooters well.  He bends over quite a lot and doesn't handle the puck terribly well, but shows good lateral quickness in post movement.",60,7,0,208,22,7,Tampa Bay,Ufa Tolpar (Russia),Andrei_Vasilevskiy,G,1,True
21,2012,"Largely ignored by possible Canadian Major Junior leagues since he was much smaller, but then when he suddenly shot up in size, his skills weren't defined. Now he is a draft wild card that may even sneak in tho the early round. He has super-strong hockey bloodlines, as his great uncle is Red Kelly, his grandfather was a long time pro player then scout, his father was a college player and coach, and his uncle was a Montreal scout and assistant GM. Skilled center with excellent vision, poise, and speed. He hands the puck off as well as any prospect in this draft year. If he was born a couple days later, he would have had to wait until the 2013 draft to hear his name. High character athlete with a hungry competitive nature, and strong work ethic. Good stick and good hands, and skates with a smooth, long stride. Rising prospect may reap high rewards a few years down the line.",162,26,31,152,45,57,Calgary,Stanstead College (Quebec),Mark_Jankowski,C,1,True
14,2012,"A tough, skilled center who has an excellent scoring touch, great hockey sense, and soft hands. The Latvian born import projects as a power forward who can finish but excels in generating offense through his set-ups. He is a player who shows up every night and gives it all, with skills and feet that make him strong on the puck. In a draft year where defensemen clearly outweigh forwards in terms of polished players, he stands out in his class as a guy with significant upside as a potential two-way dominant center. He is at the very least three or four years from being NHL ready, so teams without immediate needs should hope that he is passed on by those looking for quicker additions to their roster.",127,70,49,420,120,119,Buffalo,Dubuque Fighting Saints [USHL],Zemgus_Girgensons,C,1,True
16,2012,"Punishing wing with decent hands and promise in slot anchoring. Skating is a work in progress but his impact as an imposing offensive corner punisher is undeniable. Not destined to be a 20-goal NHLer, but will have merit down low and in front, as he brings nastiness and grit.",49,87,57,454,934,144,Washington,Plymouth Whalers [OHL],Tom_Wilson,R,1,True
11,2012,"Another player who cemented his early selection after a terrific showing at the Ivan Hlinka Tourney.  One of the best younger players available, he possesses exceptional playing strength that allows him to play all phases with noticeable magnetism. He clearly is a finisher, but what stands out is his willingness to play with snarl in battle areas and even shows physicality beyond his age. His true talent lies in his strong stride, hands, and snap shot. Needs to add quickness and a stronger first step. Unfazed by contact, he continues rolling through opposing obstacles. May have huge upside as he continues to build his strength and game.",107,160,145,395,171,305,Washington,Leksands IF [Swe-1],Filip_Forsberg,L,1,True
24,2012,Brother of Habs defenseman,4,0,0,45,6,0,Boston,Belleville Bulls [OHL],Malcolm_Subban,G,1,False
10,2012,"A taller player who has a nice size/strength ratio, and ability to jump into the rush. He is capable of adding intense snarl if appropriate, but tends to stick to the business. He is surprisingly quick for a bigger man with mobility and a very fluid stride. Displays good vision on the offensive power play.  He plays a safe game within his present abilities, but can surprise defenders with his speed from the point. He is certainly a prospect with plenty of room for growth and improvement. He already shows a hard quick shot. Koekkoek is a sleeper due to the fact that he didn't receive an invitation to the RDO camp, despite the fact his performance at the Ivan Hlinka tourney was outstanding. Their step-child treatment of him may result in some team getting a huge value later than our projection.",142,13,6,107,44,19,Tampa Bay,Peterborough Petes [OHL],Slater_Koekkoek,D,1,True
13,2012,"A ""veteran"" from the Czech U-20 league, who transplanted in the OHL with Kitchener. He is a versatile two-way player who is excellent with the puck as well as when going after it. Has above good straight line speed, passing and finishing skills. Despite some balance issues, he is strong on the puck, and a willing wall worker, who is good in traffic. A character player with good instincts, drive to the end, and willingness to work the wall. As with many youngsters, he needs to get stronger and improve his lateral skating and agility. He already shows good defensive zone commitment and is closer to NHL duty than most other forwards that will get selected in the first round.",120,59,49,285,173,108,Dallas,Kitchener Rangers [OHL],Radek_Faksa,C,1,True
7,2012,"Strong wide-based skater whose knees and feet seem to never stop moving while in motion. A player who relishes collisions with opposing forwards.  Consistently moves up-ice and has the gun to let his cannon shot go from wherever he has positioned himself in the offensive zone after the rush. A good passer and clearly a team leader. He acted as the primary shutdown shadow when Canada needed to keep both Forsberg & Grigorenko at bay in the Ivan Hlinka Tourney in August. He doesn't possess blazing speed or much size, but comes to play. He hopefully will get stronger and bigger. He received some playing time at forward towards the end of the year because of his immense offensive abilities. He is going to have to get under control on defense and not think each opportunity with the puck is THE one that he needs to gamble on.",148,94,56,342,184,150,Minnesota,Red Deer Rebels [WHL],Matt_Dumba,D,1,True
9,2012,"Heaviest shot in the draft. Power-play general who can skate it out of his zone or be a trailer on the attack. Fluid skater with great feet and balance that will allow him to separate the puck from attackers. A poised player who keeps calm and focused in the heat of battle. Has consistently shown in international competitions that he can play against the best junior players in the world, even though they were older than him.",77,137,42,408,297,179,Winnipeg,U.S. National Development Team [USHL],Jacob_Trouba,D,1,True
15,2012,"Big thick-framed player with plenty of upside. Plays both ends well, and with good physicality and picks his spots with timed collisions and wall-work. He has decent mobility and balance and plays a positionally sound game. PP distributor who throws hard checks on defense. He needs to get quicker on his feet and in his decision-making but looks like a prospect who may project as a dependable strong two-way defenseman. May be a bit closer to NHL-ready than most other defenders except for Murray.",84,86,32,440,88,118,Ottawa,Ottawa 67's [OHL],Cody_Ceci,D,1,True
8,2012,"A give-no-ground good skating defender from the WHL. An offensive defenseman whose defensive game will improve as he continues working hard at the little things.  He is working at being a better shut-down player. Already a very polished transition player, due to a good jump and excellent awareness of when to take off and create a mismatch. Already an outstanding point man, as he effectively reads and reacts with pro-like passing ability. He has a great feel about where he can distribute the puck and give his teammates the best scoring opportunities. Positions himself well in his own zone and can return aggression if necessary.",105,40,8,200,79,48,Pittsburgh,Portland Winterhawks [WHL],Derrick_Pouliot,D,1,True
5,2012,"A strong, balanced, quick-footed skilled defensive prospect who led the Canadian contingent at the Ivan Hlinka Tourney in August. Shows all-around abilities and good instincts to eventually anchor an NHL pairing due to a cool calmness when QB-ing the play. Skates with a nice stride, and can pivot or turn away from pursuers, while passing the puck to an open attacker. His game includes creativity while jumping in, good decisions defensively, and a growing offensive toolbox that allows him to play at a quick pace. He rarely turns pucks over, and always positions himself to close down the attackers. In this strong class of defenders, he clearly exhibits the best power-play quarterbacking skills, whether it is with a pin-point pass or a carry through and passed the crowd. Dynamic offensive puck carrier who makes going up ice look easy.",139,192,51,470,103,243,Toronto,Moose Jaw Warriors [WHL],Morgan_Rielly,D,1,True
6,2012,"Smart, steady skater with a solid two-way game, but basically is a defender that quietly and effectively plays strong in his end. Very mobile and agile for a big man. Good in his own and especially down low. Showns his muscles along the wall and in clearing the crease. Rarely attempts much more than the safe play. Will get bigger and stronger. Already uses his size. Long term development still needed, but many things to like about him. He was excellent in the Under 18 World Junior Tourney in May.",90,123,48,447,222,171,Anaheim,Rogle BK Angelholm [Swe-1],Hampus_Lindholm,D,1,True
12,2012,"Tremendous talent who also has left Russia to cement the notion that he would be willing to stick around and be signed and assigned to development in North America. Shows signs that he is an emerging dominant player based on his size, balanced skating, speed, power, and puck-handling ability. He is a player who gets the attention of the opposition as they focus on preventing him from getting chances. He moves effortlessly as he goes on the attack. He sees the ice well and generates chances while making room for his linemates. His all-around game and focus are a work in progress, as he can tend to focus only on the offensive side, forgeting the other things that are necessary. He also has be accused of notching down when games are out of reach. He led all first-year players in the league with 85 points and 40 goals, and was second in assists with 45. Not easy to move off the puck, he projects as another high level Russian import who can make an impact in the NHL either on wing or center. He was accused of again disappearing in the World Under-18, and afterward it was announced he was diagnosed with mononucleosis. An interesting parallel is in the 2007 draft, when Logan Couture was still on the board at slot nine, due to the fact he had a lackluster draft year after getting mono and never truly recovered for the entire season. The difference is Couture was never considered an on-ice Jeckyll-Hyde player. No one will argue with the fact that if this young man commits, his upside is huge.",271,42,22,217,30,64,Buffalo,Quebec Remparts [QMJHL],Mikhail_Grigorenko,C,1,True
